id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
21554622;https://www.airbnb.com/rooms/21554622;Appartement lumineux - Proche du centre ville -;19782876;Benoit;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Free parking on premises"", ""Smoke alarm"", ""Washer"", ""EV charger"", ""Hangers"", ""Free street parking"", ""Cleaning before checkout"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dishwasher""]";100.00;8;2017-12-15;2019-09-06;90;9;10;10;10;10;9;0.22
21555194;https://www.airbnb.com/rooms/21555194;Chambre privée - Lyon centre;46402367;Jeremy;f;3e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Garden or backyard"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Single level home"", ""Hangers"", ""Pocket wifi"", ""BBQ grill"", ""Heating"", ""Cooking basics"", ""Bathtub"", ""Dishwasher""]";25.00;9;2017-11-05;2020-02-07;96;10;10;10;10;10;10;0.24
21558959;https://www.airbnb.com/rooms/21558959;Proche Centre  ville/Foch et parc de la Tête d'Or;70563006;Ruxandra;t;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Children\u2019s dinnerware"", ""Heating"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker""]";39.00;64;2017-11-25;2020-12-04;96;10;10;10;10;10;10;1.71
21559979;https://www.airbnb.com/rooms/21559979;Sudio Loft 55m2 Lyon;29530629;Raúl;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Hangers""]";90.00;1;2017-12-10;2017-12-10;100;10;10;10;10;10;10;0.03
21570802;https://www.airbnb.com/rooms/21570802;Très bel appartement 100m2 quais du Rhône;133389092;Aloïs;f;6e Arrondissement;Entire apartment;Entire home/apt;1.5 baths;3;3;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub""]";350.00;2;2019-08-08;2019-08-31;100;10;8;10;10;10;9;0.12
21571012;https://www.airbnb.com/rooms/21571012;Appartement cosy proche du centre Lyon;116469160;Jerome;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Dryer"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Iron"", ""First aid kit"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";50.00;4;2017-12-10;2019-03-09;100;10;10;10;10;10;10;0.11
21587228;https://www.airbnb.com/rooms/21587228;Chambre spacieuse et lumineuse, quartier Brotteaux;156647016;Helene;f;6e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Essentials"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace""]";30.00;1;2017-11-10;2017-11-10;100;6;10;10;10;10;10;0.03
21588141;https://www.airbnb.com/rooms/21588141;Appartement Canut pente de la Croix Rousse;81688659;Jeanne;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Essentials"", ""Hair dryer"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Fire extinguisher"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Hangers""]";75.00;6;2018-10-07;2018-10-28;100;10;10;10;10;10;10;0.22
21592162;https://www.airbnb.com/rooms/21592162;Appartement T2 au calme;101113369;Aude;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Free parking on premises"", ""Washer"", ""Wifi"", ""Hangers""]";40.00;1;2017-12-17;2017-12-17;100;10;10;10;10;10;10;0.03
21592732;https://www.airbnb.com/rooms/21592732;Chambre confortable et lumineuse;36208888;Anaïs;f;3e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Host greets you"", ""Washer"", ""Refrigerator"", ""Hot water""]";55.00;8;2018-11-02;2019-10-09;98;10;10;10;10;10;9;0.31
21593979;https://www.airbnb.com/rooms/21593979;Chambre double quartier Garibaldi/Part dieu;67692220;Nhoung;f;3e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Dishes and silverware"", ""Stove"", ""Washer"", ""Bed linens"", ""Essentials"", ""Hair dryer"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Iron"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Bathtub""]";40.00;3;2017-11-24;2018-05-15;93;9;8;9;9;10;9;0.08
21600469;https://www.airbnb.com/rooms/21600469;Large apartment – Very center of Lyon;151077629;Welkeys;f;2e Arrondissement;Entire apartment;Entire home/apt;2 baths;2;3;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";122.00;53;2017-11-26;2020-10-26;89;9;9;10;9;10;9;1.42
21601798;https://www.airbnb.com/rooms/21601798;studio part dieu;19410872;Micky;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;0;"[""Dishes and silverware"", ""Stove"", ""Essentials"", ""Hair dryer"", ""Microwave"", ""Air conditioning"", ""Coffee maker"", ""Lockbox"", ""Heating"", ""Breakfast"", ""Garden or backyard"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Dishwasher""]";59.00;116;2017-12-10;2020-12-18;93;10;9;10;10;10;9;3.15
21602735;https://www.airbnb.com/rooms/21602735;Presqu'ile Apartment Central Location;32117923;Manuel;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Washer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Paid parking on premises"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Hangers""]";65.00;6;2018-01-02;2018-07-17;97;9;9;9;9;10;9;0.17
21605173;https://www.airbnb.com/rooms/21605173;Studio calme au coeur de la croix-rousse;80491166;Charlotte;t;4e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Dedicated workspace"", ""Dishes and silverware"", ""Smoke alarm"", ""Wifi"", ""Free street parking"", ""Kitchen"", ""Garden or backyard"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""TV"", ""Washer"", ""Cooking basics"", ""Coffee maker""]";50.00;12;2017-12-10;2020-01-05;100;10;10;10;10;10;10;0.32
21614449;https://www.airbnb.com/rooms/21614449;Appartement cosy à Croix-rousse - Chambre 2;11208760;Marie;f;4e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Essentials"", ""Hair dryer"", ""Elevator"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Washer""]";30.00;1;2017-12-10;2017-12-10;100;10;10;10;10;10;8;0.03
21614571;https://www.airbnb.com/rooms/21614571;Appartement calme et cosy de 70 m² à Lyon 6;11931044;Brice;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Dryer"", ""Hot water"", ""Wifi"", ""Hair dryer"", ""Iron"", ""Breakfast"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Cleaning before checkout"", ""Heating"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Indoor fireplace"", ""Coffee maker""]";90.00;33;2017-11-17;2019-12-28;95;10;9;10;10;10;9;0.88
21616173;https://www.airbnb.com/rooms/21616173;Appartement 6 personnes Lyon 1 - Fête de lumières;102844293;Ludovic;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Dedicated workspace"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Iron"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Washer"", ""Wifi""]";250.00;2;2017-12-09;2018-12-09;100;10;10;10;10;10;10;0.05
21621103;https://www.airbnb.com/rooms/21621103;Appartement familial avec terrasse à vivre;16978988;Mélissa;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Hangers"", ""Shampoo"", ""Breakfast"", ""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""Iron"", ""TV"", ""Wifi""]";150.00;1;2017-12-10;2017-12-10;100;10;10;10;10;6;10;0.03
21627041;https://www.airbnb.com/rooms/21627041;Suite parentale en maison - Place voiture - Lyon;14132519;Emmanuelle;t;7e Arrondissement;Private room in house;Private room;1 private bath;1;1;"[""Shampoo"", ""Hangers"", ""Hot water"", ""Lock on bedroom door"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Free parking on premises"", ""Dedicated workspace"", ""Host greets you"", ""Wifi""]";65.00;20;2018-11-18;2020-07-19;98;10;10;10;10;10;9;0.78
21628741;https://www.airbnb.com/rooms/21628741;Chambre Privée Lyon 9eme;157364352;Mathilde;f;9e Arrondissement;Private room in condominium;Private room;1.5 shared baths;1;1;"[""Shampoo"", ""Essentials"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Free street parking"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Free parking on premises"", ""Patio or balcony"", ""Host greets you"", ""Washer"", ""Hot water""]";40.00;11;2017-11-08;2019-09-27;92;9;9;10;10;9;9;0.29
21629722;https://www.airbnb.com/rooms/21629722;F2 Lyon 3 situé à 300 m de la Gare Part- Dieu;141190536;Shafika;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Extra pillows and blankets"", ""Free street parking"", ""Oven"", ""Cable TV"", ""Iron"", ""Luggage dropoff allowed"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning before checkout"", ""Private entrance"", ""Hot water"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Carbon monoxide alarm"", ""Patio or balcony"", ""Smoke alarm"", ""Microwave"", ""Elevator"", ""Host greets you"", ""Essentials"", ""Pocket wifi"", ""Washer"", ""Dishwasher"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Cooking basics""]";50.00;29;2017-11-30;2020-02-16;94;9;10;9;9;10;9;0.77
21635113;https://www.airbnb.com/rooms/21635113;Appartement Haussmannien au centre de Lyon;157427583;Xavier;t;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Bed linens"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Portable fans"", ""Paid parking garage off premises"", ""Pack \u2019n Play/travel crib"", ""Washer \u2013\u00a0In unit"", ""Arthur Martin refrigerator"", ""Cooking basics"", ""Freezer"", ""Heating"", ""Pour-over coffee"", ""Ethernet connection"", ""Cable TV"", ""Coffee maker"", ""Cleaning before checkout"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Body soap"", ""Microwave"", ""Dishes and silverware"", ""Iron"", ""Shower gel"", ""Pocket wifi"", ""Stove"", ""Waterfront"", ""First aid kit"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Private entrance"", ""Essentials"", ""Long term stays allowed"", ""Dedicated workspace"", ""Wifi""]";65.00;11;2018-06-09;2020-08-25;98;10;10;10;10;10;10;0.35
21638063;https://www.airbnb.com/rooms/21638063;Appartement lumineux sous les toits de Lyon;30406581;July;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Breakfast"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Heating"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""Iron"", ""First aid kit""]";87.00;3;2017-12-09;2018-01-01;100;9;9;10;10;10;9;0.08
21638196;https://www.airbnb.com/rooms/21638196;Flat for 2/4 people 20 min;120567534;Yannis;f;8e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Room-darkening shades"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Garden or backyard"", ""Host greets you"", ""Baking sheet"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Free parking on premises"", ""Single level home"", ""Hangers"", ""Pocket wifi"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";100.00;13;2017-12-12;2019-12-08;97;10;10;10;10;9;10;0.35
21638817;https://www.airbnb.com/rooms/21638817;-Fosse aux Ours- T3 90 m2 en face de Bellecour;138911281;Jimmy;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;4;"[""Hot water"", ""Hangers"", ""Kitchen"", ""Elevator"", ""Paid parking off premises"", ""Children\u2019s books and toys"", ""Heating"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Iron"", ""Host greets you"", ""TV"", ""Wifi""]";170.00;9;2017-12-10;2018-06-17;93;9;7;9;10;9;9;0.24
21639312;https://www.airbnb.com/rooms/21639312;Center T2 with terrace, private garage;7034456;Boris;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Dishes and silverware"", ""Washer"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Microwave"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Oven"", ""Bathtub"", ""Hot water"", ""Wifi"", ""Hangers""]";54.00;104;2017-11-22;2020-12-05;85;9;8;10;10;10;9;2.78
21640973;https://www.airbnb.com/rooms/21640973;Appartement chaleureux à proximité de Bellecour;128348738;Solène;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Stove"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Microwave"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Oven"", ""Refrigerator"", ""Wifi""]";30.00;1;2017-12-10;2017-12-10;80;8;8;10;10;8;6;0.03
21641509;https://www.airbnb.com/rooms/21641509;Joli appartement F1 en plein coeur de lyon;16015397;Bérangère;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;;2;"[""Essentials"", ""Hot water"", ""Elevator"", ""Hair dryer"", ""Iron"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Host greets you"", ""Paid parking off premises"", ""Washer"", ""Wifi""]";80.00;1;2017-12-10;2017-12-10;100;10;10;10;10;10;8;0.03
21642106;https://www.airbnb.com/rooms/21642106;Appartement 2ch, proche quais, 5 mn de Bellecour;6235861;Dorothée;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Dishwasher""]";1999.00;4;2017-12-10;2019-12-08;100;10;9;10;10;10;9;0.11
21645206;https://www.airbnb.com/rooms/21645206;Place saint-louis;122701292;Fred Et Anaïs;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Smoke alarm"", ""Hangers""]";59.00;32;2017-12-15;2018-12-05;88;10;9;10;10;9;9;0.87
21645253;https://www.airbnb.com/rooms/21645253;Appartement Croix-Rousse 55m2 parking et balcon;157528482;Sandra;f;4e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Hangers"", ""Breakfast"", ""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Iron"", ""Wifi""]";85.00;1;2017-12-10;2017-12-10;100;10;10;10;10;8;8;0.03
21646501;https://www.airbnb.com/rooms/21646501;Appartement 40m2 avec mezzanine - 15 min part dieu;49544961;Eloïsa;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Bed linens"", ""Refrigerator"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Cable TV"", ""TV"", ""Free street parking"", ""Hangers"", ""Hot water"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Stove"", ""Paid parking off premises"", ""First aid kit"", ""Essentials"", ""Long term stays allowed"", ""Dedicated workspace"", ""Wifi""]";45.00;36;2017-11-11;2020-02-09;95;10;9;10;10;9;9;0.94
21651316;https://www.airbnb.com/rooms/21651316;Chambre calme sur cour | Prox gare et centre;44817072;Juliette;f;3e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Stove"", ""Dishes and silverware"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Breakfast"", ""Smoke alarm"", ""Washer"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";40.00;8;2017-12-12;2019-12-08;94;10;9;10;10;9;9;0.22
21651948;https://www.airbnb.com/rooms/21651948;Chambre privée au calme Lyon 5ème- Tassin.;117581768;Denis;f;5e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Free street parking"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Refrigerator"", ""Heating"", ""Iron"", ""Essentials"", ""Washer"", ""Dishes and silverware"", ""Coffee maker"", ""Lock on bedroom door""]";21.00;109;2017-12-05;2020-02-28;93;10;9;10;10;10;10;2.91
21652857;https://www.airbnb.com/rooms/21652857;jolie 2 pieces plein centre lyon 6;157603580;Thierry;t;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Breakfast"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker""]";80.00;18;2018-05-17;2019-12-09;99;10;10;10;10;10;9;0.57
21653016;https://www.airbnb.com/rooms/21653016;"Studio plein centre, quartier ""Opéra""";157604381;Rodolphe;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Essentials"", ""Hair dryer"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Smoke alarm"", ""Hangers""]";52.00;1;2017-12-09;2017-12-09;100;10;10;10;10;10;10;0.03
21653635;https://www.airbnb.com/rooms/21653635;Jolie appart proche de Bellecour et Vieux Lyon;157609160;Lilia;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Cable TV"", ""Essentials"", ""Shampoo"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Private entrance"", ""Oven"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Extra pillows and blankets""]";80.00;1;2017-12-10;2017-12-10;100;8;10;8;10;10;8;0.03
21656444;https://www.airbnb.com/rooms/21656444;Apartment 60m2 very pleasant Bellecour;49256223;Daisy;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Washer"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Long term stays allowed"", ""Heating"", ""Breakfast"", ""Luggage dropoff allowed"", ""Kitchen"", ""Smoke alarm"", ""Dryer"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Hangers""]";90.00;7;2018-06-03;2018-12-22;80;8;8;10;10;10;8;0.23
