id,minutes,n_ingredients
198013,110,11
196390,10,5
253911,20,10
316207,95,11
108955,60,15
192026,75,16
41288,40,14
260212,5,4
8637,15,7
229852,10,4
171227,312,10
267253,120,15
172571,45,10
212739,1590,4
121097,60,11
224246,50,14
235313,75,12
14379,25,7
306816,65,10
237736,5,6
75610,90,12
135672,55,12
314160,100,4
385433,70,17
506606,70,8
486857,75,11
504092,40,6
59764,35,5
101775,30,11
218195,20,9
477870,75,10
96926,40,13
10781,40,8
407581,50,6
329060,55,9
52395,45,7
133714,50,19
326287,20,4
313157,15,9
286258,25,5
454927,15,20
327981,37,15
36432,5,7
263723,25,9
168671,130,17
386760,20,6
99142,20,7
442852,15,10
39893,10,10
152805,120,9
207905,20,10
405471,5,3
215306,10,7
183768,35,11
114657,45,7
264581,250,3
54328,50,16
348427,15,8
36858,30,5
175797,2165,8
3495,0,8
66836,5,4
139720,15,5
275542,90,5
214032,15,6
262302,10,5
177548,5,6
100208,60,9
158199,30,3
176278,65,15
21428,16,3
190507,25,8
474805,30,9
437238,20,7
292567,50,12
439218,90,12
20595,30,8
279986,10,12
33835,320,15
503348,20,9
271844,24,6
218469,40,9
260315,20,13
112556,15,9
40733,80,11
317448,2925,19
220304,5,4
21924,80,14
447953,65,12
376679,55,6
257327,5,5
156741,33,11
48446,40,9
59384,10,9
188181,50,4
205700,75,11
14319,28,7
207969,11,5
377160,47,7
27695,5,5
346123,15,9
137111,42,8
347302,40,8
61412,30,8
89249,150,17
406757,44,12
221014,80,12
193378,32,9
40267,45,5
19839,195,12
218299,15,8
20152,215,10
58796,25,10
22483,505,14
415344,5,5
76202,57,7
134666,45,11
317818,40,7
57906,115,3
145390,20,9
202658,25,7
230378,5,3
55220,5,6
248125,130,7
115105,50,10
31309,22,7
299258,2,8
132874,40,8
47078,190,11
208680,15,8
198408,60,15
252461,90,8
449634,25,8
205848,140,11
136794,60,13
242418,55,11
466467,80,13
475262,20,8
65010,70,8
517093,260,7
100727,25,10
131278,15,9
219584,255,9
80925,30,14
431496,190,12
35413,70,8
152643,500,18
198921,75,10
134244,15,6
36868,35,8
264523,55,5
417300,80,7
381582,15,8
379381,15,7
382364,55,12
109584,60,13
225459,495,5
45854,22,8
444046,15,8
98793,10,10
260714,30,14
141481,40,3
170103,70,18
282533,20,5
92048,15,11
292220,10,6
309347,30,9
333981,5,9
36163,23,9
314767,30,6
442925,70,8
361070,15,10
135675,40,6
414212,32,8
340464,35,9
10022,30,11
210021,75,13
96284,10,6
48715,50,10
241534,40,10
444314,70,11
388411,20,5
345306,15,10
66686,40,8
17023,85,6
302438,30,14
203039,10,9
232162,129,5
46527,90,14
37423,40,5
143811,540,17
466166,105,13
152450,40,7
429472,90,18
25457,100,10
344096,30,18
239327,75,11
372307,25,3
124132,25,9
34172,75,16
191328,30,6
170905,20,7
322715,80,9
504504,15,11
88221,45,8
64485,28,13
13757,45,10
32074,35,7
459929,45,7
500355,5,5
159343,15,7
253664,2,5
227419,35,5
424089,30,9
282498,55,5
93746,70,7
203108,75,11
297343,15,8
153774,20,7
537331,80,21
118738,60,8
249404,25,6
348351,50,12
536610,35,6
196617,75,9
297858,23,8
254008,105,7
235739,40,12
45653,200,15
191099,25,13
52458,35,7
72567,75,11
31570,40,8
195052,15,7
416219,10,6
456361,100,13
140253,40,12
474725,30,10
135032,105,9
214055,90,10
527429,40,8
293628,5,7
299707,12,7
264420,5,7
24967,20,9
170966,5,4
150857,80,8
54561,45,8
260692,35,9
71109,80,8
19994,140,11
241560,30,11
179179,80,7
256914,40,7
242957,20,5
94240,50,15
121263,40,3
503055,30,15
490416,90,10
102457,35,6
133994,30255,8
225759,20,7
58634,30,10
378792,35,15
91718,5,6
97753,50,7
236769,45,10
79101,45,6
375310,10,11
36137,70,12
244475,180,4
40023,55,9
381015,3,4
386522,80,6
225867,90,12
506597,35,14
389623,20,7
370553,55,7
334224,10,7
374932,210,19
231792,4,2
329342,17,8
209084,65,2
196583,90,6
220125,18,8
212054,70,12
307094,51,10
60931,130,8
21959,19,9
310111,45,12
156857,10,5
110893,30,8
70337,65,13
417049,22,4
174612,150,14
190535,30,11
73825,65,16
290614,5,7
336455,45,6
313056,45,9
175923,40,7
425545,75,14
161882,80,5
317230,15,2
63944,45,10
323630,10,5
229375,20,10
120581,5,7
441135,5,5
180771,32,16
91631,35,5
268814,90,10
324680,30,9
95732,20,8
471547,20,3
80318,150,10
454141,10,6
278519,45,9
201036,20,4
210531,38,7
197132,16,6
119375,60,9
217890,15,8
164890,45,7
55927,36,10
320584,20,9
114925,6,4
192901,20,11
451524,65,4
430423,180,11
398355,20,9
182648,2,6
417564,30,8
2927,0,9
133096,35,12
521673,150,18
88963,60,11
503502,90,5
431977,60,5
168932,20,11
22171,90,6
22943,16,6
449706,50,10
493782,20,6
278870,70,7
141269,60,9
62351,50,9
84431,30,8
353708,375,10
446595,70,8
343100,45,9
292560,15,4
78969,60,9
259180,25,7
348612,25,13
284016,40,13
206913,15,3
352970,47,11
162846,245,11
85823,10,4
212184,10,4
167989,5,6
408140,40,5
127099,15,7
381155,70,12
219630,5,10
232055,13,7
136797,60,13
374597,20,8
47601,610,9
328043,35,9
122996,46,3
108082,50,8
209741,50,10
397968,30,12
70603,17,9
228261,30,4
514180,55,11
62797,25,8
499476,45,13
158503,5,11
322583,12,7
199953,40,10
134644,45,7
32093,30,4
49851,80,11
261428,105,11
222153,30,7
27667,90,11
219057,375,7
159312,115,11
298855,50,6
8962,17,13
158156,95,20
23705,15,5
282691,35,13
58179,20,7
228536,30,14
367362,22,11
105993,1,11
242182,45,7
288862,35,7
190911,40,10
414578,375,9
16364,25,6
121442,90,6
154440,110,11
297721,5,2
239050,25,8
8813,22,9
104118,55,8
201470,15,5
192922,55,12
235800,10,3
241569,3,5
507317,25,9
264356,60,12
286395,140,9
78894,560,9
357031,10,7
125468,40,8
187641,21,11
274360,10,3
282054,90,13
93930,45,7
394207,440,11
3027,195,7
95769,85,10
82099,50,11
285969,20,11
90702,10,4
257290,6,4
393904,40,10
311459,45,14
511844,1490,9
327016,65,10
340619,50,10
504604,30,11
211814,40,5
98264,55,6
53366,50,16
257759,150,14
335831,90,19
297105,138,11
47757,7,3
310415,35,11
4957,360,3
402724,55,6
112779,75,9
428481,180,16
59601,55,11
342070,25,6
327957,40,16
338128,45,7
473002,135,15
350448,182,16
186149,20,7
219800,285,9
448175,25,9
484514,35,13
262798,110,10
4950,65,9
338564,90,5
158990,60,12
512987,40,10
127614,30,11
295696,15,9
530158,365,9
409715,35,8
130758,13,5
273103,10,5
31799,7,4
437677,55,11
47959,45,12
69947,110,10
375208,40,4
7108,35,4
190538,45,12
372024,25,14
523436,40,5
74242,23,8
248590,40,12
400643,30,9
377795,35,11
442054,75,11
136970,25,9
332019,15,9
137565,40,6
349427,30,10
8161,75,7
455487,20,5
73159,35,8
490644,10,5
219409,20,11
480824,22,8
455157,15,3
264991,60,12
83380,25,10
148388,330,16
155217,95,7
82187,15,12
208553,30,6
217798,75,10
395188,30,6
144518,27,10
492975,70,13
216880,25,9
17797,1455,10
357525,130,6
145946,60,10
165805,100,10
201358,55,5
390188,20,11
112873,54,13
11570,390,10
286352,8,15
247258,15,6
422414,500,14
160847,15,8
451919,105,8
123691,5,6
68609,46,17
185502,15,10
118973,10,5
86013,60,19
94074,15,6
391709,60,15
283317,41,14
21168,60,6
144021,50,8
10408,10,9
452304,15,6
104702,90,13
198017,1,5
30377,70,8
380076,60,13
203994,45,12
197651,54,9
179140,120,8
304891,80,7
15790,4415,6
353850,55,11
359194,20,7
124642,35,10
128349,60,10
111735,50,15
65641,40,10
287934,5,4
147699,20,5
115414,65,10
13901,30,8
108528,100,8
203494,35,10
165418,310,18
269534,60,14
275609,11,3
302055,30,13
230552,40,6
224522,60,4
72534,30,11
380612,20,5
91520,5,7
175849,30,12
302339,4,2
48976,30,13
504270,90,7
125144,120,9
18933,45,14
73999,490,9
335400,60,22
64154,25,6
147261,5,3
147772,10080,6
130225,20,5
86518,255,6
453161,330,9
173583,110,9
134023,75,8
63023,45,8
201355,1,6
308390,2,3
232082,50,10
199646,60,16
103672,65,17
68527,210,5
183661,10,2
2393,90,10
108774,50,13
52936,75,13
130905,60,8
299073,5,4
355259,55,9
289114,75,10
124952,60,15
157534,30,8
25959,44,10
25094,35,9
282850,30,9
202976,95,10
305054,10,8
282324,195,11
371572,25,9
508147,45,11
108103,27,10
76068,10,6
305200,60,6
326744,40,12
190692,65,15
67092,50,7
355893,45,8
104836,90,6
114532,75,14
46787,60,10
321077,40,10
188978,1860,15
387294,60,17
151441,45,3
361957,20,10
179254,60,6
384375,10,7
319666,5,5
374229,5,6
176329,55,8
149483,8,8
245877,45,7
101838,13,6
359498,280,7
15361,35,9
45786,70,8
358802,150,8
56059,40,6
133699,60,10
527221,60,15
134992,55,8
392914,25,11
384738,15,5
416451,480,5
101705,35,13
15323,15,6
523883,20,12
442003,100,5
349520,25,10
91237,22,9
40306,10,7
421962,15,9
426697,135,13
475573,55,12
432,90,10
101999,10,4
316098,30,9
414099,8,8
65683,27,13
293259,20,12
10376,40,13
320092,34,10
506680,5,5
60832,40,9
321723,15,7
174195,55,15
290500,50,4
312046,15,9
21722,60,8
228403,50,12
412338,20,9
509870,20,9
173744,2,4
64462,550,8
382990,12,7
310006,140,16
457122,70,8
221940,10,5
429580,15,9
308070,15,10
181844,50,5
362765,45,9
157069,13,8
82340,30,9
145381,25,12
455990,20,11
373726,40,13
15659,35,4
67666,2,7
289407,10,8
98668,175,9
306653,5,4
441955,140,11
197390,60,10
289608,5,4
303878,2,6
431489,65,8
251201,95,11
58020,26,6
259670,75,11
189491,15,7
402681,90,11
211583,27,16
325438,20,13
61891,190,7
245,10,8
344544,10,5
404353,45,9
456999,3,5
40915,10,6
192597,2,4
77324,2,4
109864,100,13
266158,40,10
86348,30,10
255434,40,12
82544,15,10
23635,130,15
89314,30,10
126473,25,8
147943,45,11
488539,15,7
10581,5,6
224737,25,12
202346,20,11
483202,65,10
306226,70,13
309806,20,3
206898,30,6
373485,30,14
169354,30,6
453788,70,5
140618,25,9
17861,15,9
13602,30,6
506837,20,7
23059,60,15
15453,16,11
326876,15,8
173763,35,13
302865,50,10
198810,40,7
8438,20,10
470491,30,4
258527,40,6
262287,35,10
221263,35,3
67319,40,10
215523,30,10
264030,65,13
113143,135,10
390832,25,5
64703,45,14
179938,35,13
394259,34,11
14161,35,11
319473,60,14
216497,20,6
227078,2,6
13663,75,13
121360,375,7
33651,195,8
27656,165,14
333763,150,16
114433,30,11
290708,45,8
234696,50,4
208132,155,23
42177,20,6
101686,15,9
22949,30,10
41189,50,9
279702,35,4
19070,255,6
112978,75,16
85258,3,2
109952,65,7
719,20,13
168240,5,6
274168,45,4
27125,45,20
32618,30,10
98688,40,5
56490,70,13
410952,12,4
432076,5,7
174595,5,6
200972,30,6
333095,35,10
57486,230,5
165708,465,12
74343,45,6
414771,60,9
386402,20,12
270709,45,8
65155,30,10
135216,55,5
60870,45,6
20374,55,12
235988,50,13
472625,180,11
4546,25,5
330414,70,18
171805,25,9
367655,35,13
370195,67,9
405764,20,6
198897,45,12
200495,190,7
68795,10,7
386520,40,10
305139,25,10
52337,15,7
467579,20,4
97289,25,14
35964,45,10
303980,35,11
250481,55,7
208483,65,12
154605,13,5
368100,50,11
153109,50,16
63415,20,6
436027,70,10
309913,30,13
184259,35,6
6558,75,11
39196,255,10
202129,50,9
196806,75,9
368320,25,5
290463,48,15
115323,65,7
415404,65,12
83054,10,9
253538,28,9
104114,15,7
365364,5,14
171380,5,8
426046,60,11
534283,90,10
158700,32,11
162944,30,5
425526,60,13
81780,70,6
91539,10,14
42715,50,10
322529,15,5
8568,240,15
273224,100,6
44915,200,17
336692,30,8
373500,65,7
140534,10,3
91588,40,13
15568,10,6
468981,70,10
466059,70,11
384493,25,10
327263,75,8
69880,60,9
43336,10,13
86689,40,9
255161,45,11
288067,23,10
357240,90,7
149251,180,11
74381,260,6
116902,40,5
79242,90,10
24370,90,11
113198,75,22
389688,75,12
283635,90,12
263545,90,6
85091,20,13
13888,90,18
73771,25,10
45108,11,8
142729,40,12
505945,25,13
241427,75,6
16129,27,8
208994,135,11
45072,1215,6
138620,30,6
191455,5,13
57342,23,9
5435,18,3
163034,60,8
145159,60,16
462296,25,5
152337,30,9
393869,90,8
252512,5,5
499302,20,4
150119,15,6
187861,255,6
466,90,12
15070,70,9
48169,80,4
312799,20,6
289155,19,9
470579,95,10
216926,12,9
164213,25,6
135464,55,12
136495,30,10
306841,45,21
318273,25,12
98725,5,11
323021,10,13
104473,60,9
247434,25,11
289466,70,8
260337,30,13
22413,65,12
115811,45,9
40363,85,12
76192,40,12
145818,50,8
460106,55,15
361332,30,9
310974,30,9
135047,15,9
407194,25,5
65512,30,9
80543,500,8
200578,15,4
466201,30,10
471149,70,10
149377,75,16
132600,35,10
149620,490,12
14534,30,10
527462,25,4
136171,40,4
442029,12,6
144353,10,5
12973,25,5
313502,10,4
13596,450,8
147980,60,8
114212,15,5
187344,25,8
255420,75,16
396112,25,11
22416,35,5
49914,15,8
39401,105,5
75514,60,5
296020,10,4
428281,100,19
152773,30,9
97167,55,6
212815,80,11
381670,95,8
202727,20,5
80107,35,11
391784,15,6
129870,44,8
257829,50,9
19733,60,13
461049,15,6
83962,500,8
212081,10,11
523306,12,11
137860,15,10
164535,10,4
289244,180,10
477571,10,6
320615,5,5
89941,20,10
368533,720,12
234975,10,6
233295,325,7
331636,60,19
127270,20,8
5354,0,8
500523,25,8
463127,10,4
180358,175,11
162446,13,7
40828,7,5
190525,15,4
144584,60,10
246032,75,8
518268,615,10
219356,25,7
375150,15,7
6602,30,6
205370,30,7
6811,25,13
111467,65,6
386119,185,11
280973,1480,10
57291,60,10
420031,5,4
95129,30,9
38360,140,6
441211,40,9
43750,20,9
49031,5,6
317389,35,5
219421,20,3
262246,60,12
189776,35,7
172038,35,10
380091,15,8
482501,265,13
71681,35,10
371172,140,9
16118,105,11
348564,55,6
372957,25,7
176184,20,8
78450,15,10
390169,50,16
455550,10,5
263437,90,7
53858,55,8
326049,15,6
309346,45,10
11047,90,14
220243,75,11
129627,45,6
385156,70,11
505755,20,16
43691,200,27
423885,50,11
97781,70,8
253244,65,7
123087,60,11
183838,50,10
88431,5,4
158011,80,9
70798,75,9
144073,105,11
372067,195,5
274382,4,5
304937,75,8
170594,5,4
453023,45,8
216681,35,11
184248,45,14
93373,90,8
31100,30,6
405010,20,13
368657,72,11
84260,20,8
368595,45,11
352545,37,13
249817,12,10
289592,45,12
417341,40,13
71240,75,9
129358,1455,7
216337,30,11
460360,20,8
426445,45,5
379037,20,8
379283,50,9
66969,30,13
229398,90,20
318755,15,7
436626,70,12
178567,45,7
140422,30,5
165194,15,4
128840,35,10
347274,35,11
211702,10,4
115456,27,8
433040,125,8
172667,30,8
361341,10,13
145824,30,5
366740,20,9
8780,80,7
153141,25,8
438367,50,16
222910,75,9
30050,15,9
6668,70,11
64016,25,7
41233,160,12
282003,40,10
167807,3,5
131590,50,9
325567,70,14
336932,85,13
132747,75,5
221771,25,3
110098,30,4
33457,36,7
104456,5,7
217476,44,11
17342,50,13
381644,15,5
249754,30,12
372558,30,6
124062,18,7
234128,60,10
161963,20,3
344209,3,3
285128,15,15
146107,75,16
94097,30,10
450694,30,10
22596,105,14
16217,120,9
341493,10,4
300807,30,11
390303,60,14
211062,50,8
355321,30,9
116782,50,10
238372,45,12
443153,270,16
505013,4,7
344443,5,8
194766,70,15
224267,30,9
128803,495,9
52276,6,4
331063,45,12
314268,70,28
354458,50,11
427638,65,9
339108,20,15
240314,20,5
344419,30,13
495875,30,10
63365,100,7
188019,2,4
33449,55,14
33142,125,12
160600,20,2
4924,0,6
117193,40,21
123271,10,10
120234,10,4
22629,30,11
159799,5,4
212929,20,9
291827,20,10
216443,215,10
116924,2,5
126452,30,7
224274,165,11
225047,40,21
211729,130,14
314885,10,4
84679,65,13
455759,80,14
238978,210,8
410919,130,6
45388,500,8
213995,70,5
71112,50,9
272691,150,11
275276,50,7
1599,49,7
385776,15,6
234075,245,5
13637,60,8
302067,140,12
302794,5,6
105258,30,7
114960,495,7
367670,30,11
59228,145,8
472868,45,13
53266,65,15
244039,15,12
494369,20,16
405123,45,9
238938,50,11
147311,20,9
106811,40,9
52739,20,8
137670,75,10
151970,60,2
346914,25,3
276728,55,11
217030,55,19
208892,45,13
151975,35,12
59387,50,16
272930,30,11
145707,75,9
346845,45,4
424447,10,4
414079,30,9
333782,80,12
316265,8,4
112390,20,8
136655,30,7
334044,5,13
213336,90,13
167301,105,16
484135,90,6
193018,445,8
24892,25,10
40252,120,18
302737,30,3
194902,70,9
130838,60,12
171266,35,4
263058,40,14
192804,70,5
247840,110,20
163048,15,4
328784,24,11
332615,430,4
70962,80,7
134851,15,8
314745,30,8
435412,26,7
422066,65,12
144654,65,11
401632,45,7
130299,40,7
100089,30,6
2549,60,9
158863,250,7
34852,90,13
267152,25,9
358541,75,12
486707,2,6
120762,12,10
60876,70,7
183657,15,8
246348,20165,6
154183,60,18
427641,25,8
523406,18,7
340438,20,14
113258,55,10
366599,35,12
160020,20,9
399006,20,10
102108,15,5
129693,30,14
269624,10,5
216400,1470,9
216219,10,5
124261,5,4
170131,20,9
38102,80,12
303945,10,5
37595,50,15
450823,40,8
148767,190,17
118586,24,5
75748,60,10
281443,150,10
407523,46,11
30614,125,10
93825,135,11
273078,60,8
150044,40,14
213606,40,17
324984,20,6
280555,10,7
51820,75,13
344898,27,8
6676,122,11
213318,2,8
144334,51,8
168723,1,5
96185,1440,6
404419,5,5
186034,30,3
237725,85,7
406925,75,14
14813,60,15
290298,60,11
71444,50,12
367547,38,7
124957,40,9
335003,17,3
361071,19,12
60980,70,15
216379,20,7
144909,30,12
48685,60,8
447345,15,7
297872,20,8
445775,17,6
259936,50,7
133262,35,10
422348,75,13
325484,5,5
95291,5,7
120208,2910,11
53627,35,9
16793,20,6
72399,90,13
264494,65,16
265442,20,6
210578,25,8
21007,5,4
56262,100,11
275560,45,16
38552,90,10
267092,45,9
99546,90,9
202347,40,8
273988,30,10
256043,1580,9
388054,110,9
115282,12,6
220098,15,3
163259,10,4
86740,150,18
402940,65,9
249361,50,11
372586,255,5
406221,37,10
223524,65,11
181198,30,11
293366,17,2
175413,45,10
134534,15,5
62708,7,7
254066,60,14
289033,11,15
233285,90,11
97501,5,5
139394,13,5
385499,5,6
28181,50,10
505785,28,10
82529,45,12
606,223,12
357909,25,8
114035,10,4
121045,60,9
17350,45,10
316495,15,14
192968,490,10
78145,20,6
239926,5,6
195857,20,6
352893,60,9
186300,100,11
344648,24,4
165434,75,19
82013,15,9
154878,70,12
480626,94,8
474315,30,6
7864,35,9
37828,15,12
325744,200,13
68017,5,7
85115,30,10
271304,30,11
187697,20,8
340618,90,13
65146,50,9
185041,105,11
288035,25,10
282669,70,15
279546,15,8
505029,30,8
49470,25,10
223517,30,7
250804,30,15
132893,35,7
373755,60,10
197685,15,10
131936,75,8
510756,45,7
497176,40,5
492587,75,9
490170,40,11
264079,15,9
289168,505,14
502909,120,11
81575,40,9
86957,135,11
95938,70,12
160981,35,8
81025,40,7
24973,20,7
97629,10,8
244303,13,4
354609,1245,6
377052,30,22
260450,25,7
254156,15,15
28396,25,5
107510,70,10
108385,70,7
285037,60,11
448095,50,11
234296,35,11
108950,240,13
116795,15,8
50785,55,12
177897,5,6
167931,10,8
163296,35,9
163862,35,8
76349,20,7
237542,50,10
274401,105,11
126189,80,11
142105,20,12
294324,80,7
84174,5,3
486479,35,5
339057,5,4
96015,150,9
252198,85,29
17376,25,5
398115,25,4
104213,75,9
